taxlevel	 rankID	 taxon	phylum	 total	D1_A	D1_B	D2_A	D2_B	D3_A	D3_B	D4_A	D4_B	D5_A	D5_B	DA0153	DA0154	DA0155	DA0156	DA0156_R	DA0157	DA0165	DA0192	DA0207	DA0208	DA0219	DA0227	DA0228	DA0236	DA0281	DA0283	DA0288	DA0296	DA0299	DA0309	DA0318	DA0328	DA0338	DA0339	DA0345	DA0346	DA0349	DA0379	DA0380	DA0381	DA0382	DA0383	DA0391	DA0394	DA0397	DA0415	DA0416	DA0416_R	DA0417	DA0426	DA0427	DA0435	DA0450	DA0453	DA0457	DA0458	DA0461	DA0467	DA0474	DA0475	DA0476	DA0488	DA0498	DA0525	DA0527	DA0530	DA0550	DA0551	DA0554	DA0556	DA0565	DA0568	DA0574	DA0578	DA0581	DA0592	DA0593	DA0595	DA0600	DA0600_O	DA0600_OS	DA0600_P	DA0600_X	DA0603	DA0611	DA0611_R	DA0615	DA0617	DA0618	DA0619	DA0621	DA0635	DA0635_R	DA0638	DA0638_R	DA0638_s	DA0666	DA0673	DA0676	DA0689	DA0695	DA0705	DA0718_R	DA0719	DA0721	DA0721_R	DA0725	DA0731	DA0734_R	DA0735	DA0738	DA0741	DA0752	DA0753	DA0754	DA0776	DA0778	DA0779	DA0780	DA0793	DA0804	DA0806	DA0810	DA0812	DA0820	DA0845	DA0850	DA0861	DA0864	DA0904	DA0908	DA0918	DA0926	DA0933	DA0933_R	DA0939	DA0941	DA0943	DA0948	DA0949	DA0954	DA0955	DA0963	DA0977	DA0978	DA0980	DA0984	DA0989	DA0991	DA0991_R	DA0993	DA0994	DA1008	DA1009	DA1009_s	DA1026	DA1030	DA1033_R	DA1039	DA1041	DA1043	DA1044	DA1046	DA1068	DA1071	DA1088	DA1102	DA1119	DA1119_s	DA1120	DA1125	DA1133	DA1139	DA1155	DA1174	DA1179	DA1193	DA1208	DA1215	DA1217	DA1223	DA1227	DA1231	DA1235	DA1244	DA1249	DA1250	DA1251	DA1287	DA1306	DA1320	DA1324	DA1335	DA1359	DA1365	DA1369	DA1370	DA1384	DA1388	DA1399	DA1419	DA1428	DA1468	DA1475	DA1482	DA1483	DA1484	DA1497	DA1504	DA1513	DA1514	DA1519	DA1525	DA1536	DA1545	DA1563	DA1580	DA1609	DA1621	DA1645	DA1648	DA1655	DA1657a	DA1657b	DA1673	DA1686	DA1718	DA1749	DA1752	DA1779	DA1810	DA1837	DA1904	DA1918	DA1936	DA1937	DA1945	DA1960	DA1962	DA1963	DA1966	DA1979	DA1993	DA2014	DA2043	DA2045	DA2047	DA2058	DA2059a	DA2059b	DA2063	DA2072a	DA2072b	DA2095	DA2102	DA2245	DA2263_s	DA2263a	DA2263b	DA2267	DA2276	DA2347	DA2355	DA2363	DA2430_s	DA2444	DA2559	DA2699	DA2710	DA2763	DA2764	DA2766	DA2792	DA2797	DA2803	DA2819	DA2822	DA2826	DA2830	DA2832	DA2840	DA2845	DA2850	DA2851	DA2852	DA2867	DA2869	DA2870	DA2871	DA2875	DA2879	DA2894	DA2905	DA2909	DA2910	DA2911	DA2932	DA2938	DA2939	DA2940	DA2942	DA2946	DA2960	DA2997	DA3027a	DA3027b	DA3035	DA3081	DA3091	DA3108	DA3137	DA3139	DA3143	DA3173	DA3185	DA3215	DA3215_O	DA3215_OS	DA3215_P	DA3215_X	DA3216	DA3216_OS	DA3217	DA3239	DA3240	DA3243	DA3243_X	DA3260_P	DA3260_X	DA3298	DA3299	DA3376	EXTR_NEG1	MOCKB	MOCKC	R1_A	R1_B	R1_C	R1_D	R1_E	R1_F	R2_A	R2_B	R2_C	R2_D	R2_E	R2_F	R3_A	R3_B	R3_D	R3_E	R3_F	R4_A	R4_B	R4_C	R4_D	R4_E	R4_F	R5_B	R5_C	R5_D	R5_E	R6_A	R6_B	R6_C	R6_D	R6_E	TD_DA0296	TD_DA2710	TD_water_021315	mock_C_021315	test	waterB	waterC
6	0.2.3.1.2.25.2	Arthrobacter	04_Actinobacteria	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.3.1.3.1.4	Gardnerella	04_Actinobacteria	114	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.3.1.2.32.6	Nocardioides	04_Actinobacteria	100	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.46.5.1.2.1	Akkermansia	05_Verrucomicrobia	249838	1380	1514	3340	3014	0	0	157	134	1	0	2	2	3	3	10	3	2	9	36	7	5	1	7	5	7536	8	4	17	31	0	0	0	9	1	144	364	2645	3469	4	9	58	221	17	9	2	27	8	9	5	10	9	0	7	0	2474	1181	6	610	1	0	0	5	4	3656	1	6	5	2	7	5604	6	2533	3	8329	1	412	8	2	5523	2	14	9	7	17	4	5	4	5538	2	5	3	3	14	10	12	22	2	2032	1	5	9	2	0	7	5	13	1	4	16	26	1	34	17	5	4	12	4827	6	132	11	3464	5	12	565	4	0	1	10	5	1177	9	10	23	6	20	471	50	9	6	3	12	7	83	0	15	606	4	885	5	21	7	8	3	11	2	14	1131	14	39	9	11	0	3	7	435	6	1147	5	4	7266	87	0	38	1	9	5	1	2	7	4	0	3	1814	4173	13	7	22	0	0	751	0	6	0	8	1	7	8786	7	6	6	39	6282	11	1	2232	23	16	2	8	8	1031	10	6	13	0	4230	4773	3	2	7	21	1	5010	5	0	2	8	2	6	29	73	958	8	3985	6	17	18	2	5	11	6	8	6	17	4	34	252	3866	0	2	3222	11	10	0	5	2	80	0	14	11	1	7987	3	4	8	1	11965	10	3	9	960	4	3	0	0	16	10	5	9	4781	509	876	3	1	0	3	1044	10	3	2	11	7946	11	5	6	878	8	2	6	10	3	0	5	1751	0	3807	3	9	3	54	5	13396	0	10	13	10	16	211	0	14	15	132	5	3	5	5404	1962	45	75	4	4	3	43	772	485	0	5	11461	1195	1161	1373	1	8	2058	0	0	1	0	6	3	2	1	4210	6829	2	0	2	5	2	0	1	0	4925	10188	2123	132	451	15	3	7	1018	2	0	0
6	0.2.46.2.2.1.1	unclassified_Spartobacteria	05_Verrucomicrobia	3939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	139	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	1	430	0	0	0	0	0	0	0	0	0	0	0	291	0	0	319	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	385	330	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.46.3.1.1.1	unclassified_verrucoSubdivision3	05_Verrucomicrobia	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	103	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	2	255	0	0	184	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.46.1.1.1.2	Opitutus	05_Verrucomicrobia	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.46.6.1.1.1	unclassified_Verrucomicrobia	05_Verrucomicrobia	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.25.1.1.1.3	Fusobacterium	06_Fusobacteria	84859	1	0	13	0	1	3	1	0	0	1	0	24	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	22	0	0	32	0	0	2	3	0	5259	0	1306	0	0	0	0	0	1595	0	0	0	0	0	0	15	0	0	1	0	4327	0	0	0	0	0	0	0	0	0	0	104	3949	8	22	0	0	0	0	1	458	1010	9	0	0	0	0	0	0	0	268	32	0	0	0	0	0	1821	1873	3924	0	161	0	2	0	4	0	0	0	0	1192	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	70	0	0	2	513	0	1	0	0	2938	0	0	1472	0	0	0	0	0	0	0	0	0	543	0	0	0	0	0	0	0	3	0	68	2	0	9	0	480	0	64	0	1149	0	4	0	0	6	0	0	29	0	0	33	0	3583	34	0	122	0	0	0	0	0	0	2	0	11	0	115	9	0	0	0	0	4491	0	74	0	315	31	4	1	0	2728	0	0	0	0	0	11	0	0	5	0	0	0	3	23	0	12	0	0	0	0	1	0	0	2	6	35	0	94	0	1	0	0	53	0	0	0	0	0	3	0	4594	0	3	3340	117	540	5	0	29	0	21	0	0	0	1	55	3	0	1	5458	0	186	134	433	0	0	1	0	1437	2127	1084	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	431	0	23	0	776	0	2	121	0	0	17	0	0	0	73	0	0	2	7	908	0	0	0	5	0	0	0	0	0	0	4	0	1370	1066	4164	0	0	0	0	0	91	0	0	0	0	0	0	0	0	82	421	0	0	0	3	5338	62	0	3	1163	2281	1	0	0	0	186	0	0	8	0	0
6	0.2.25.1.1.1.7	unclassified_Fusobacteriaceae	06_Fusobacteria	2905	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.25.1.1.2.1	Leptotrichia	06_Fusobacteria	794	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	47	0	0	0	0	0	0	0	0	1	0	0	0	0	29	0	1	0	0	0	0	0	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	228	0	0	0	0	0	0	0	0	45	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	2	58	0	0	2	0	0	63	0	37	0	0	0	35	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	28	4	0	0	0	0
6	0.2.43.1.2.1.1	Anaeroplasma	07_Tenericutes	6858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	2642	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2879	0	0	3
6	0.2.42.1.1.1.8	Pyramidobacter	08_Synergistetes	13190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	189	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3406	9154	21	5	10	0	0	0	0	0	0	0
6	0.2.42.1.1.1.5	Cloacibacillus	08_Synergistetes	2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.2.1.7.1.1	unclassified_Gp1	10_Acidobacteria	3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	73	13	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	1	511	0	0	311	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	330	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
