OTU	Size	Taxonomy	taxname	phylum
Otu04052	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04052_Bacteria	unclassified
Otu04053	3	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04053_Proteobacteria	Proteobacteria
Otu04054	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04054_Blautia	Firmicutes
Otu04055	7	Bacteria(100);Verrucomicrobia(100);Spartobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04055_Spartobacteria	Verrucomicrobia
Otu04056	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04056_Lachnospiraceae	Firmicutes
Otu04057	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04057_Lachnospiraceae	Firmicutes
Otu04058	1	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04058_Firmicutes	Firmicutes
Otu04059	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04059_Lachnospiraceae	Firmicutes
Otu04060	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04060_Lachnospiraceae	Firmicutes
Otu04061	6	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04061_Bacteria	unclassified
Otu04062	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04062_Porphyromonadaceae	Bacteroidetes
Otu04063	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04063_Enterobacteriaceae	Proteobacteria
Otu04064	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(100);unclassified(100);	Otu04064_Actinomycetales	Actinobacteria
Otu04065	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04065_Ruminococcaceae	Firmicutes
Otu04066	3	Bacteria(100);Actinobacteria(100);Actinobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04066_Actinobacteria	Actinobacteria
Otu04067	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04067_Bacteria	unclassified
Otu04068	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04068_Ruminococcaceae	Firmicutes
Otu04069	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04069_Lachnospiraceae	Firmicutes
Otu04070	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04070_Ruminococcaceae	Firmicutes
Otu04071	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04071_Blautia	Firmicutes
Otu04072	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04072_Lachnospiraceae	Firmicutes
Otu04073	3	Bacteria(100);Candidatus_Saccharibacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04073_Candidatus_Saccharibacteria	Candidatus_Saccharibacteria
Otu04074	3	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);	Otu04074_Weissella	Firmicutes
Otu04075	3	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Bilophila(100);	Otu04075_Bilophila	Proteobacteria
Otu04076	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04076_Ruminococcaceae	Firmicutes
Otu04077	1	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04077_Firmicutes	Firmicutes
Otu04078	6	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04078_Bacteria	unclassified
Otu04079	5	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04079_Clostridiales	Firmicutes
Otu04080	2	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04080_Proteobacteria	Proteobacteria
Otu04081	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04081_Lachnospiraceae	Firmicutes
Otu04082	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04082_Lachnospiraceae	Firmicutes
Otu04083	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04083_Blautia	Firmicutes
Otu04084	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04084_Clostridiales	Firmicutes
Otu04085	1	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04085_Firmicutes	Firmicutes
Otu04086	2	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Mucilaginibacter(100);	Otu04086_Mucilaginibacter	Bacteroidetes
Otu04087	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);unclassified(100);	Otu04087_Peptostreptococcaceae	Firmicutes
Otu04088	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04088_Ruminococcaceae	Firmicutes
Otu04089	6	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04089_Deltaproteobacteria	Proteobacteria
Otu04090	3	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);unclassified(100);	Otu04090_Prevotellaceae	Bacteroidetes
Otu04091	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04091_Blautia	Firmicutes
Otu04092	2	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);unclassified(100);unclassified(100);unclassified(100);	Otu04092_Acidobacteria_Gp1	Acidobacteria
Otu04093	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04093_Ruminococcaceae	Firmicutes
Otu04094	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04094_Lachnospiraceae	Firmicutes
Otu04095	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);unclassified(100);	Otu04095_Clostridiaceae	Firmicutes
Otu04096	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04096_Lachnospiraceae	Firmicutes
Otu04097	1	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);unclassified(100);	Otu04097_Fusobacteriaceae	Fusobacteria
Otu04098	7	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04098_Bacteria	unclassified
Otu04099	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04099_Lachnospiraceae	Firmicutes
Otu04100	5	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04100_Bacteria	unclassified
Otu04101	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Gaiellales(100);Gaiellaceae(100);Gaiella(100);	Otu04101_Gaiella	Actinobacteria
Otu04102	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04102_Bacteria	unclassified
Otu04103	4	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Nakamurellaceae(100);Nakamurella(100);	Otu04103_Nakamurella	Actinobacteria
Otu04104	2	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfuromonadales(100);Geobacteraceae(100);Geobacter(100);	Otu04104_Geobacter	Proteobacteria
Otu04105	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04105_Clostridiales	Firmicutes
Otu04106	5	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);unclassified(100);	Otu04106_Erysipelotrichaceae	Firmicutes
Otu04107	3	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Streptobacillus(100);	Otu04107_Streptobacillus	Fusobacteria
Otu04108	4	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu04108_Rhodospirillales	Proteobacteria
Otu04109	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04109_Enterobacteriaceae	Proteobacteria
Otu04110	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04110_Lachnospiraceae	Firmicutes
Otu04111	17	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04111_Bacteria	unclassified
Otu04112	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04112_Enterobacteriaceae	Proteobacteria
Otu04113	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04113_Lachnospiraceae	Firmicutes
Otu04114	2	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu04114_Akkermansia	Verrucomicrobia
Otu04115	15	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);	Otu04115_Clostridium_IV	Firmicutes
Otu04116	33	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04116_Myxococcales	Proteobacteria
Otu04117	4	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04117_Gp3	Acidobacteria
Otu04118	2	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04118_Enterobacteriaceae	Proteobacteria
Otu04119	1	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);Polyangiaceae(100);Byssovorax(100);	Otu04119_Byssovorax	Proteobacteria
Otu04120	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04120_Bacteroides	Bacteroidetes
Otu04121	2	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04121_Proteobacteria	Proteobacteria
Otu04122	1	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);unclassified(100);unclassified(100);	Otu04122_Lactobacillales	Firmicutes
Otu04123	43	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04123_Gammaproteobacteria	Proteobacteria
Otu04124	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04124_Alphaproteobacteria	Proteobacteria
Otu04125	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04125_Bacteria	unclassified
Otu04126	14	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04126_Bacteria	unclassified
Otu04127	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04127_Bacteria	unclassified
Otu04128	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04128_Clostridiales	Firmicutes
Otu04129	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04129_Clostridiales	Firmicutes
Otu04130	2	Bacteria(100);Firmicutes(100);Bacilli(100);unclassified(100);unclassified(100);unclassified(100);	Otu04130_Bacilli	Firmicutes
Otu04131	3	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu04131_Gp2	Acidobacteria
Otu04132	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);	Otu04132_Ruminococcus	Firmicutes
Otu04133	48	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04133_Clostridiales	Firmicutes
Otu04134	2	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);unclassified(100);unclassified(100);	Otu04134_Lactobacillales	Firmicutes
Otu04135	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04135_Ruminococcaceae	Firmicutes
Otu04136	4	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Gemmata(100);	Otu04136_Gemmata	Planctomycetes
Otu04137	3	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04137_Firmicutes	Firmicutes
Otu04138	1	Bacteria(100);Armatimonadetes(100);Chthonomonadetes(100);Chthonomonadales(100);Chthonomonadaceae(100);Chthonomonas/Armatimonadetes_gp3(100);	Otu04138_Chthonomonas	Armatimonadetes
Otu04139	6	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04139_Proteobacteria	Proteobacteria
Otu04140	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);unclassified(100);	Otu04140_Xanthomonadaceae	Proteobacteria
Otu04141	8	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04141_Betaproteobacteria	Proteobacteria
Otu04142	26	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu04142_Lactobacillus	Firmicutes
Otu04143	3	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04143_Myxococcales	Proteobacteria
Otu04144	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);	Otu04144_Coprococcus	Firmicutes
Otu04145	3	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);unclassified(100);	Otu04145_Micrococcaceae	Actinobacteria
Otu04146	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04146_Ruminococcaceae	Firmicutes
Otu04147	4	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04147_Firmicutes	Firmicutes
Otu04148	8	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04148_Gp3	Acidobacteria
Otu04149	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);	Otu04149_Anaerostipes	Firmicutes
Otu04150	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu04150_Rhodospirillales	Proteobacteria
Otu04151	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04151_Ruminococcaceae	Firmicutes
Otu04152	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04152_Clostridiales	Firmicutes
Otu04153	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04153_Clostridiales	Firmicutes
Otu04154	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04154_Bacteria	unclassified
Otu04155	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);	Otu04155_Ruminococcus2	Firmicutes
Otu04156	3	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu04156_Akkermansia	Verrucomicrobia
Otu04157	2	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Pirellula(100);	Otu04157_Pirellula	Planctomycetes
Otu04158	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04158_Lachnospiraceae	Firmicutes
Otu04159	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04159_Lachnospiraceae	Firmicutes
Otu04160	3	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);	Otu04160_Desulfovibrio	Proteobacteria
Otu04161	3	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);unclassified(100);	Otu04161_Prevotellaceae	Bacteroidetes
Otu04162	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04162_Clostridiales	Firmicutes
Otu04163	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04163_Clostridiales	Firmicutes
Otu04164	2	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu04164_Rhizobiales	Proteobacteria
Otu04165	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04165_Lachnospiraceae	Firmicutes
Otu04166	3	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04166_Gp3	Acidobacteria
Otu04167	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);	Otu04167_Coprococcus	Firmicutes
Otu04168	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04168_Lachnospiraceae	Firmicutes
Otu04169	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04169_Ruminococcaceae	Firmicutes
Otu04170	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04170_Ruminococcaceae	Firmicutes
Otu04171	2	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04171_Planctomycetaceae	Planctomycetes
Otu04172	4	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04172_Proteobacteria	Proteobacteria
Otu04173	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);unclassified(100);	Otu04173_Clostridiaceae	Firmicutes
Otu04174	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);	Otu04174_Oscillibacter	Firmicutes
Otu04175	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04175_Bacteroides	Bacteroidetes
Otu04176	1	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);unclassified(100);unclassified(100);	Otu04176_Lactobacillales	Firmicutes
Otu04177	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04177_Blautia	Firmicutes
Otu04178	1	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Paenibacillaceae_1(100);Paenibacillus(100);	Otu04178_Paenibacillus	Firmicutes
Otu04179	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);	Otu04179_Ruminococcus2	Firmicutes
Otu04180	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04180_Bacteria	unclassified
Otu04181	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcus(100);	Otu04181_Peptostreptococcus	Firmicutes
Otu04182	2	Bacteria(100);Firmicutes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04182_Firmicutes	Firmicutes
Otu04183	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu04183_Prevotella	Bacteroidetes
Otu04184	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae_Sedis_XI(100);Murdochiella(100);	Otu04184_Murdochiella	Firmicutes
Otu04185	3	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp1(100);Granulicella(100);unclassified(100);unclassified(100);	Otu04185_Granulicella	Acidobacteria
Otu04186	2	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04186_Betaproteobacteria	Proteobacteria
Otu04187	4	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Mycobacteriaceae(100);Mycobacterium(100);	Otu04187_Mycobacterium	Actinobacteria
Otu04188	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu04188_Alistipes	Bacteroidetes
Otu04189	3	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04189_Planctomycetaceae	Planctomycetes
Otu04190	2	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04190_Alphaproteobacteria	Proteobacteria
Otu04191	2	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu04191_Rhodospirillales	Proteobacteria
Otu04192	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04192_Bacteria	unclassified
Otu04193	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04193_Bacteria	unclassified
Otu04194	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu04194_Prevotella	Bacteroidetes
Otu04195	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04195_Bacteria	unclassified
Otu04196	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu04196_Rhizobiales	Proteobacteria
Otu04197	2	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04197_Proteobacteria	Proteobacteria
Otu04198	4	Bacteria(100);Armatimonadetes(100);Chthonomonadetes(100);Chthonomonadales(100);Chthonomonadaceae(100);Chthonomonas/Armatimonadetes_gp3(100);	Otu04198_Chthonomonas	Armatimonadetes
Otu04199	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04199_Lachnospiraceae	Firmicutes
Otu04200	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04200_Bacteria	unclassified
Otu04201	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04201_Lachnospiraceae	Firmicutes
Otu04202	3	Bacteria(100);Latescibacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04202_Latescibacteria	Latescibacteria
Otu04203	1	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu04203_Veillonella	Firmicutes
Otu04204	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04204_Lachnospiraceae	Firmicutes
Otu04205	3	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04205_Porphyromonadaceae	Bacteroidetes
Otu04206	6	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);	Otu04206_Sphingomonas	Proteobacteria
Otu04207	6	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Nocardioidaceae(100);Nocardioides(100);	Otu04207_Nocardioides	Actinobacteria
Otu04208	2	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);unclassified(100);	Otu04208_Comamonadaceae	Proteobacteria
Otu04209	2	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04209_Planctomycetaceae	Planctomycetes
Otu04210	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);	Otu04210_Bifidobacterium	Actinobacteria
Otu04211	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04211_Lachnospiraceae	Firmicutes
Otu04212	3	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04212_Gp3	Acidobacteria
Otu04213	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04213_Clostridiales	Firmicutes
Otu04214	3	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu04214_Gp2	Acidobacteria
Otu04215	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Thermomonosporaceae(100);unclassified(100);	Otu04215_Thermomonosporaceae	Actinobacteria
Otu04216	1	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp2(100);Gp2(100);unclassified(100);unclassified(100);	Otu04216_Gp2	Acidobacteria
Otu04217	3	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04217_Betaproteobacteria	Proteobacteria
